23:30:02.434 INF tiled-140 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":null,"EntityId":"tiled-140","Lights":null,"Mode":"closed"}
23:30:02.434 INF tiled-301 > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"tiled-301","IsBlockingIngress":true}
23:30:02.434 INF tiled-301 > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:closed","Offset":null},{"ColorMask":null,"Name":"adventure/doors/shield_front_1:waves","Offset":null}],"open":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:open","Offset":null}]},"EntityId":"tiled-301","Lights":{"closed":[{"Color":"#127fd7","Modifier":"pulse_slow","Size":1.5}]},"Mode":"closed"}
23:30:02.434 INF tiled-301 > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"tiled-301","ModeBase":{}}
23:30:02.434 INF tiled-126 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-126","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-126 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-126","Location":null,"MotionId":"start-scripted-motion-00006","Relative":null,"ToEntityId":"intro.hall_way_end.west"}
23:30:02.434 INF intro.training.10.door > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.training.10.door","IsBlockingIngress":true}
23:30:02.434 INF intro.training.10.door > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":null,"EntityId":"intro.training.10.door","Lights":null,"Mode":"closed"}
23:30:02.434 INF tiled-124 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-124","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-124 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-124","Location":null,"MotionId":"start-scripted-motion-00007","Relative":null,"ToEntityId":"intro.hall_way_end.east"}
23:30:02.434 INF intro.door.training.x > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.door.training.x","IsBlockingIngress":true}
23:30:02.434 INF intro.door.training.x > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:closed","Offset":null},{"ColorMask":null,"Name":"adventure/doors/shield_front_1:waves","Offset":null}],"open":[{"ColorMask":null,"Name":"adventure/doors/shield_front_1:open","Offset":null}]},"EntityId":"intro.door.training.x","Lights":{"closed":[{"Color":"#127fd7","Modifier":"pulse_slow","Size":1.5}]},"Mode":"closed"}
